LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
1868,B,1,2,178690.51241189858
1811,B,4,2,274781.7667325623
5862,A,1,1,469699.8836700796
5177,E,1,5,839229.8535924243
2744,A,2,1,249596.57168583878
3256,C,2,3,470617.7220819281
8612,A,1,1,1118906.4883519032
9713,C,4,3,951836.9169302019
8196,D,4,4,1352464.8710904436
6423,C,3,3,747062.7678209718
6089,A,3,1,575808.8791183216
7608,A,1,1,1050094.7682256678
2469,C,1,3,451231.9472013442
3675,A,1,1,330809.7216003793
2513,C,4,3,466613.2818478437
5876,B,5,2,334045.3905151156
2451,E,3,5,399400.40030471934
5654,C,3,3,853856.9713402842
4007,B,5,2,417036.8344725539
4124,B,1,2,769724.266572998
2753,B,3,2,394853.3479846487
2612,B,4,2,479590.02814845205
4275,C,5,3,461948.03068524465
9747,A,4,1,1009719.8439920159
3049,B,1,2,234672.21455384366
1824,D,3,4,352914.1052139474
4030,B,4,2,411693.6966790967
2081,A,5,1,311497.36616601626
6299,A,1,1,905319.9893205015
1492,E,3,5,439379.8029838952
5764,E,3,5,591023.1021287055
8202,B,1,2,935931.0423721701
9266,B,1,2,1208638.3045582345
4360,E,1,5,800862.9537943833
9562,B,4,2,972848.548332313
5682,D,2,4,537253.5015528431
1328,C,3,3,213778.03181143588
9968,E,4,5,778103.4298525576
5674,E,5,5,662953.8547891506
5316,A,3,1,584145.6428316517
6803,B,2,2,980381.2666212119
4325,E,5,5,763264.0394793757
9379,E,3,5,1345096.278997003
2214,D,2,4,474184.12003710266
8556,B,1,2,880398.1735474765
9722,C,2,3,890737.4174372333
4136,D,3,4,652569.2920997184
7618,C,2,3,1227524.0939246232
6265,A,3,1,363553.2232374228
8089,E,3,5,1391652.0693771832
8965,D,2,4,1357884.4568020836
9708,C,2,3,1233616.0451787133
7569,B,5,2,1007981.0426978532
2491,A,5,1,263313.7341670951
6213,A,4,1,945619.1693821617
5228,E,3,5,980461.5182276546
8508,E,5,5,1428952.9341859922
5409,C,4,3,466195.7454548391
1590,C,3,3,317654.916850212
8379,A,4,1,1003712.4431174541
4056,C,5,3,630542.7252340178
3206,E,4,5,463587.397393384
3708,A,2,1,525887.2401153189
6981,A,4,1,687642.7676092208
6722,B,1,2,922041.778990421
1747,B,1,2,243009.79340988424
9992,C,4,3,1329932.9688629112
7553,C,1,3,572336.8627986836
2497,E,4,5,484671.71363578364
2379,E,4,5,465270.35453093855
9871,B,4,2,1263493.8968581061
8360,A,1,1,751376.9988520987
4770,D,3,4,855813.9748958776
4342,D,4,4,846282.159455108
2546,C,4,3,530449.498572693
4126,D,2,4,586814.7041417892
6889,D,2,4,1090940.5349097918
7208,B,5,2,766768.8443205528
9875,A,1,1,1398055.6505164562
2295,E,3,5,483535.4523306746
2385,B,4,2,253739.5300518627
1942,E,4,5,408881.6318267971
4280,B,1,2,365414.972532742
2033,B,5,2,275478.88958139496
3786,D,5,4,554490.1240170471
3233,E,2,5,501745.35386236047
2620,B,1,2,424088.43980333704
4535,D,5,4,835832.5391748177
4205,C,5,3,511358.2665638873
3882,E,3,5,674338.7105647901
1170,B,2,2,167505.6348172575
9140,C,2,3,770153.751704416
4897,D,2,4,540632.276879879
5122,B,5,2,457206.25535427657
6109,D,4,4,785008.6778555303
3837,D,5,4,465116.4870398329
9599,D,5,4,1314450.174798796
6228,E,1,5,661037.0997888562
5169,C,2,3,571356.0430028806
7721,C,2,3,671189.574957226
1679,A,3,1,186876.91602803324
8429,B,2,2,1175183.7935195016
6487,D,5,4,905367.8130766402
1236,B,1,2,210562.1055042571
7804,C,3,3,822477.6466634296
3423,C,5,3,393030.87039547076
2032,D,5,4,432829.1546077736
7339,E,3,5,700958.3096527522
3940,D,5,4,575022.272165508
6409,D,5,4,964402.1046767519
4132,A,1,1,468556.7205661572
8080,E,1,5,946316.8427487253
5942,B,1,2,819625.4734711733
7961,E,2,5,1093202.6769710702
8730,D,3,4,1162048.9206677934
1633,D,1,4,250168.9320372424
7822,D,5,4,723057.5706723878
5103,D,2,4,574623.3494954965
7487,D,3,4,780994.0261729652
4446,E,1,5,823508.9286346756
6738,D,1,4,818041.1514599838
4098,C,3,3,599718.4332473463
9097,C,1,3,1008528.663362366
6476,A,3,1,613212.9090450251
9253,B,3,2,807043.321271895
6181,C,5,3,974584.4985228424
2817,A,3,1,453023.5174175553
9824,E,4,5,1682729.5581620317
5887,B,1,2,841946.4299043395
3598,D,5,4,630907.5422338026
3653,D,2,4,330382.69151879865
2454,E,4,5,489857.34101791406
2138,B,3,2,235995.24583055184
6807,C,2,3,581069.9586476019
4192,B,2,2,528515.7119786096
7116,A,2,1,823502.2816771212
4759,E,2,5,717530.1615612154
4029,C,5,3,673097.3189763438
6095,B,5,2,833794.1970471697
1063,B,2,2,227346.3629881184
2345,C,4,3,510580.51973796845
1974,A,1,1,77695.14119512879
5161,A,1,1,565655.7033253532
6962,B,5,2,568317.8871726656
9649,D,4,4,1042036.0204944098
7596,C,4,3,586377.5977447386
4330,A,3,1,648999.9137786846
2740,A,5,1,536332.437509634
7055,A,4,1,561050.4120339451
7321,E,4,5,1186255.1169650697
2954,D,1,4,310810.774174005
1279,A,4,1,208732.94138858878
3391,D,4,4,459042.3077608554
7439,B,2,2,869347.0776535184
1961,B,1,2,153752.81566202475
7827,E,1,5,788766.9594570419
2217,D,2,4,391724.90632815385
9566,C,1,3,865041.1847420519
7007,E,3,5,1041163.3065443547
5130,A,3,1,757522.5265426163
2392,B,5,2,483117.7542743156
3076,B,1,2,404287.965752975
9966,C,1,3,685749.2631468058
5316,E,3,5,671784.0965963613
7196,D,5,4,900620.9811590145
5589,B,5,2,938927.2295217294
9142,A,3,1,744662.4676127719
7260,C,3,3,729150.1481021896
9471,C,2,3,1215885.4679050988
8897,C,5,3,1362843.4299089713
5841,A,5,1,808692.4465789679
8161,C,2,3,664698.3292120771
2059,D,3,4,212799.3781452095
2922,D,2,4,492519.7892124519
7101,E,2,5,1125568.0307850125
5592,E,4,5,622761.8551010666
7349,D,5,4,965854.0616685131
3473,A,3,1,567989.9304421197
9108,E,4,5,1316349.8489650334
9096,C,4,3,1413393.9113538254
7748,D,4,4,634641.2292857419
5549,B,3,2,931993.9859072446
1594,A,2,1,276322.1485777075
6452,A,3,1,448963.99718722334
1506,D,5,4,307368.47538840486
5889,B,5,2,747976.4804117165
8637,A,2,1,574131.2782600207
9212,E,3,5,1418161.1608842707
2399,B,2,2,361013.1471754446
4201,C,2,3,650621.8431285676
8854,E,3,5,1544436.752441165
7763,B,5,2,1274273.7662279808
8962,D,3,4,786759.0812457952
6190,A,5,1,600003.036129061
6681,E,1,5,1030111.6696195796
4678,D,1,4,633139.3248632465
1336,B,1,2,244092.00388947074
2667,C,4,3,511529.6096094492
1909,A,5,1,231669.24424155886
9467,A,5,1,1072369.6646181697
9204,E,3,5,1455982.8456579265
6122,D,5,4,841836.0212450644
9153,B,3,2,836597.6332535695
1973,B,4,2,324041.4424194627
5270,D,3,4,360941.38628102996
2408,A,1,1,246363.7404051265
3288,D,3,4,510514.8511334387
9738,B,3,2,588454.6562065928
2218,D,3,4,360555.26161175553
2420,A,5,1,209213.93460602296
4377,E,2,5,595462.5648736178
8501,A,2,1,526384.7932662653
5098,C,2,3,690813.1604608492
3738,C,5,3,503896.8734311238
8619,D,1,4,730031.6313102822
2842,A,2,1,307213.3638787414
9938,A,2,1,761570.5972090216
3816,B,4,2,408621.43172258086
1494,E,4,5,402198.3814598864
7560,A,1,1,658556.8554314607
6510,D,3,4,754494.2590772037
4444,B,3,2,612370.7258971748
8543,B,4,2,1199621.499133793
8562,D,4,4,1460567.39667724
4994,D,1,4,709699.3565337193
8253,A,1,1,1186144.0056774495
1045,A,5,1,94807.32362851006
3057,B,3,2,416969.28795519343
1663,B,5,2,335593.29298363335
5668,E,2,5,705920.2562309703
3029,B,1,2,386970.72883728176
6717,D,3,4,752443.8368291976
3696,D,3,4,554682.2957078307
9831,E,5,5,1423109.9227569392
3663,C,4,3,465640.9120202571
3745,C,4,3,357989.2203855466
6004,D,1,4,611404.409096284
7321,C,4,3,1137496.163895772
6125,C,2,3,982634.6320425137
5948,E,3,5,706745.2893250292
5402,B,4,2,584792.7083295735
4427,B,1,2,763857.5817892508
6912,C,2,3,822856.224516864
1394,A,5,1,219039.9324429237
4597,E,5,5,607241.441185495
1329,C,2,3,276053.03996604565
1772,A,1,1,102366.1762169156
9135,A,5,1,880907.131921319
2645,E,3,5,489841.3226253005
2787,B,3,2,400205.9814578645
1999,D,1,4,249009.57060806642
2848,A,1,1,521941.1119517012
2561,D,3,4,357833.5085480392
1773,D,1,4,332072.42570313835
8311,E,2,5,858846.0027964464
6179,B,1,2,518643.0442339576
2803,E,3,5,472287.7165419372
3050,A,4,1,295486.8751818282
1747,B,1,2,213558.05513187376
9125,C,5,3,696169.0585491714
6860,B,2,2,799598.6978164988
4973,E,2,5,623137.5024594967
2615,E,2,5,575034.2457344485
4754,D,5,4,778157.5562465166
6506,C,5,3,981355.7626983045
5221,B,2,2,727673.9818357239
6291,C,2,3,833997.3336936176
6854,D,2,4,576970.5496290693
1216,C,1,3,334888.04242127406
2359,C,5,3,536750.4016300363
4774,B,3,2,795921.3355919006
6417,C,1,3,730102.7078810857
5927,D,3,4,697643.627198705
5429,A,1,1,591613.6129925031
5606,A,1,1,557580.1501875862
5478,E,3,5,496464.2674363896
2896,A,2,1,327607.14101634745
8366,B,3,2,1168122.9984556702
5427,E,4,5,555806.2546177731
6361,A,5,1,499361.38274149114
1641,A,4,1,225869.54962547158
6346,E,1,5,555097.7642589916
5729,B,3,2,889396.8902769912
4627,E,2,5,475484.179234749
7594,B,2,2,1200904.15508326
9387,B,4,2,1500457.7438554796
4275,D,4,4,826884.1016663567
5050,A,1,1,305079.0798675572
5553,A,5,1,545028.577297085
5925,C,1,3,511929.03501332045
3304,E,2,5,577872.4478247807
4343,D,3,4,801859.0255454564
3056,A,4,1,218605.05646056694
3808,C,2,3,405674.90558688284
8092,D,1,4,978792.2139481207
8226,B,5,2,618360.9641420492
1886,A,3,1,181708.48247843384
9584,E,5,5,1419090.0239362111
8720,D,1,4,1034732.4590823561
3446,C,1,3,529141.7883235218
4905,E,2,5,549883.5283942451
7474,B,3,2,701065.6139878742
4591,E,1,5,675014.4896305898
3181,C,2,3,460057.01248507143
6011,B,1,2,698969.1141438019
6030,C,2,3,537495.0118385747
1354,A,5,1,145439.06824150553
3631,C,2,3,489428.8297215216
2521,E,5,5,417910.61931705783
3672,A,4,1,242109.18174301082
3337,A,1,1,206510.33837583294
7968,D,4,4,881287.9305181019
1628,E,3,5,442390.07364020246
8162,E,4,5,618951.5981772505
3679,B,2,2,355611.8290871723
6266,C,2,3,629947.5522348842
5422,C,3,3,548654.4377104874
8463,E,3,5,994670.4155511953
2126,C,1,3,234333.5807700249
2780,E,2,5,556408.0040762805
7571,A,3,1,786998.8441253456
9584,C,4,3,1210008.6811153328
1825,C,2,3,440970.55108478223
8276,E,3,5,1356312.9002278189
3395,E,1,5,577255.9541101956
5145,B,5,2,674938.347860576
8059,C,2,3,1123998.8054214593
6492,D,2,4,737365.4785764553
8111,E,2,5,1415518.2749898653
7792,D,2,4,771975.7698761437
4551,A,5,1,644775.1522385371
8711,A,5,1,950613.8415467181
4628,D,1,4,508675.6036467742
2565,A,2,1,268948.0140834536
4667,D,3,4,864577.8510849308
7459,B,4,2,1257156.0487370144
5096,B,2,2,469059.0271873862
2019,A,5,1,486830.8507192651
8928,D,1,4,1334692.0198006656
9254,D,2,4,1131755.4110795117
6965,D,1,4,671144.0629574696
3269,A,3,1,541815.8150219334
9835,D,3,4,1363773.9801674313
5721,E,3,5,807935.9010750396
9408,D,3,4,1339309.4153178036
1195,E,4,5,346973.46080114605
4273,B,1,2,437716.5936168046
6110,E,2,5,666267.7148547231
8401,B,4,2,1303188.5565865191
4212,A,2,1,463539.62276085676
3755,B,5,2,406398.3884562812
2521,B,4,2,372076.3519199854
6674,D,4,4,1053053.8729019796
2080,C,5,3,474214.99706707255
6623,B,4,2,594739.1005212269
1721,E,1,5,481493.23020372615
2562,A,3,1,303512.5167032958
1639,E,2,5,512576.3730380414
5260,A,5,1,757483.7954557196
6190,E,3,5,831758.4491486278
4736,B,4,2,712669.8228665402
8746,C,1,3,1454927.1264638377
1089,B,4,2,277424.5727094683
2251,D,5,4,534186.5881713419
5703,E,4,5,603199.8172113185
1348,C,1,3,129384.52771957699
5052,E,4,5,1121704.9389011294
3941,D,4,4,602046.8805282075
9437,D,4,4,931648.5478321809
1271,D,4,4,212130.56383184143
3030,B,1,2,474341.6650355033
8836,B,2,2,1350029.3867180436
8041,C,3,3,779390.5526552658
6175,D,5,4,1146899.9473045908
2126,B,2,2,248171.5384392322
5379,A,1,1,749614.9051399995
9708,A,5,1,765501.4738653228
9052,B,5,2,929319.7159754528
1611,C,4,3,427030.63962345966
1749,E,3,5,273506.62954963394
2856,D,3,4,365885.0081078264
9591,B,1,2,694900.4239897344
2526,C,2,3,321468.3105705421
7229,E,4,5,1204601.6833281848
9511,C,3,3,1484860.4889894067
9527,E,4,5,671517.0932579011
3098,A,2,1,334081.49569644855
8865,E,5,5,750220.7030293966
1173,A,2,1,187711.52218947688
1500,D,5,4,274183.4121777764
4646,B,2,2,714740.3175039302
7219,A,4,1,351363.9077605572
3363,C,2,3,442140.41929530585
8540,E,3,5,880105.2151683191
2896,C,3,3,412532.99737852364
6759,A,1,1,779101.3730432682
2778,C,3,3,378079.6761561177
4057,E,3,5,630101.8032765712
6190,B,5,2,543871.7898717131
7997,C,4,3,861786.9542620836
5747,D,4,4,903602.610072683
1045,E,5,5,307696.121637901
8758,E,3,5,1492560.9046397423
8053,D,2,4,692043.0012368103
4201,A,5,1,705646.7676044629
1455,D,4,4,341534.0278037085
3924,A,1,1,303573.1144850161
8798,B,4,2,582157.8153885171
1965,A,2,1,234248.9613888712
5964,B,4,2,668522.8214883284
2528,B,5,2,408557.35308548855
3976,D,1,4,742375.9533908258
4071,B,4,2,759591.1940992402
5869,A,5,1,573168.3412961052
7387,C,5,3,755004.495767855
3521,E,5,5,681033.7021516118
7525,E,1,5,1305559.952867994
2126,A,5,1,149599.7696508809
7632,C,1,3,642265.9070020723
6773,B,2,2,1122496.0993792312
8716,A,2,1,933633.0088571026
4404,B,2,2,781296.6027756261
5492,D,5,4,596262.9464996628
3343,C,1,3,514787.390233426
1106,E,2,5,262857.4501969983
4154,A,3,1,559120.5243669082
5053,E,2,5,769329.0669918046
5801,B,5,2,854818.9524513624
7139,B,3,2,1051432.6497511363
6580,D,4,4,880346.8274178683
1214,B,3,2,268264.89731100306
6400,B,4,2,358524.9940523011
7875,E,3,5,998208.5120467067
5289,E,1,5,913353.2465016268
5253,A,3,1,807785.8490406171
9656,A,2,1,1094274.6915240432
7247,B,4,2,1183788.6297906495
7177,C,4,3,491501.71065760695
8269,A,2,1,937876.6425782653
3372,B,1,2,539239.4186156935
7834,E,3,5,1316648.5575774212
9783,D,1,4,1273498.9382859506
7617,E,2,5,537906.6690823071
6150,E,3,5,601702.7351007032
9102,D,2,4,1605460.7649958795
5158,E,4,5,867098.8424792468
8727,A,4,1,864814.289843134
6206,E,4,5,1019656.1426888016
1303,D,5,4,176256.87520632913
1333,B,5,2,228102.51563825048
5506,B,4,2,749369.4747435538
3331,B,5,2,392692.65361832693
5561,D,5,4,1100595.910415311
1079,D,2,4,380250.4549786624
4763,A,3,1,400757.63237007055
6196,D,4,4,753195.6756775475
1732,B,5,2,376319.7344709787
4976,D,2,4,415616.96970719704
6659,C,2,3,871791.0430149975
2384,E,3,5,412215.6257240378
3124,A,2,1,222862.2619726658
7652,B,1,2,470199.15948732104
6283,B,1,2,763255.1164704459
8176,C,4,3,808376.4515373206
7605,A,3,1,660149.1613659335
6707,E,1,5,946642.8255455733
3292,A,3,1,419163.32402753376
9376,A,4,1,1031840.7992772437
1997,B,2,2,175883.9863764586
5664,D,2,4,884282.6283162816
3357,E,2,5,574262.2529983043
6491,A,1,1,513255.4727688742
2679,C,3,3,455722.57224136224
6715,B,1,2,902234.5593043523
5886,D,5,4,914778.5928450603
8440,D,3,4,1387572.7439540888
7821,B,4,2,1175890.2341254468
4527,A,1,1,588852.4965937587
7813,B,2,2,744563.5277623748
3745,D,2,4,447876.27728933457
5090,D,2,4,590699.0439683276
7158,C,1,3,557930.2797302832
9561,C,1,3,1460230.0475097427
8471,D,2,4,1198818.0532370035
4743,C,2,3,763455.0328432721
8008,C,2,3,810834.5266137094
4324,C,5,3,748486.0633780658
9632,D,1,4,1436720.2154613438
4257,A,2,1,650672.6582802148
1226,A,4,1,229239.11908896465
3401,E,2,5,408426.4118759326
5718,C,1,3,632117.9423042234
2024,A,4,1,255318.14431261775
6672,E,1,5,906446.236981149
8727,B,1,2,1370333.4003819707
6280,C,1,3,674595.6797435455
1870,A,3,1,291105.540194665
4199,A,4,1,611033.491342349
2745,A,5,1,351088.1865377726
6270,E,5,5,827395.7477113137
9635,B,3,2,1230943.7173726074
6886,C,1,3,1088397.3758670946
6590,A,5,1,901994.0558866044
8897,D,4,4,1295882.1250734616
9664,C,2,3,1499699.5914161417
9271,D,4,4,1570341.8054132587
6158,E,1,5,779719.6463486071
9431,A,4,1,1197353.6886097707
1589,C,1,3,225667.23287011054
2884,C,4,3,390309.9831123827
6399,A,3,1,940451.8272613463
9503,B,4,2,1036596.9515908663
2076,E,5,5,502493.4511552566
8235,A,2,1,1069652.7205713657
7837,C,3,3,579328.2822929628
1033,B,4,2,142685.98807815654
2841,C,1,3,429018.28495369514
5481,D,3,4,631053.0686926822
9440,C,5,3,557898.242567993
2134,E,2,5,452508.8594569469
8261,A,2,1,1114650.4447491423
6298,C,4,3,648348.447917967
8017,D,5,4,987816.8232620106
8771,D,5,4,766723.4575184289
9567,A,2,1,804871.9495486716
9915,D,2,4,1553216.8797165996
2913,A,5,1,471057.22741116665
5297,E,2,5,866885.9640409121
2942,A,1,1,475712.49726295436
5004,B,2,2,738420.1981800336
2331,D,1,4,236567.44793479855
8890,D,2,4,797937.8022788899
5588,C,3,3,764859.9901823585
1337,B,3,2,139933.27852744056
8066,C,3,3,1346676.5463042369
8813,A,1,1,846544.663065417
9983,E,1,5,1638978.3447791676
4611,D,4,4,970002.5967449499
4700,E,4,5,731494.8941583496
7118,A,2,1,644095.9688450145
8105,A,1,1,1007588.4368084584
3673,B,3,2,579212.3370451824
3122,C,3,3,271685.60664924554
8082,D,3,4,717765.974403095
9250,D,2,4,557760.2552523665
3062,E,1,5,462266.62538957107
2254,B,2,2,343184.9675998234
4688,A,5,1,763292.4168515881
4748,B,5,2,507404.9930115379
7342,D,4,4,1020436.9508096946
5130,C,1,3,740914.4781101972
5257,E,3,5,413325.7568254301
4029,A,1,1,525256.9655707476
3846,A,4,1,471969.3517370656
9662,A,3,1,1481730.9344614574
5035,C,2,3,774621.5546204512
3899,D,3,4,657352.3380656873
5443,D,5,4,599009.0263179006
5789,B,2,2,684021.5553965057
1912,B,3,2,260471.47199360296
5242,D,2,4,581144.2765354152
8541,A,5,1,1208525.4665840499
2711,C,5,3,242518.59327852319
9866,D,1,4,1123484.076245646
2439,C,5,3,352812.2386158127
6613,E,5,5,692280.2968881971
4630,A,5,1,691896.276879886
6375,E,4,5,1040197.8459604476
8103,D,5,4,907918.5517944186
9877,B,1,2,1391214.373007589
5216,D,2,4,410805.78753754054
3466,E,4,5,524421.1878367167
8824,C,2,3,718683.7586539894
5124,D,2,4,558143.044171816
1965,B,1,2,218332.53728669274
7928,E,4,5,739845.1883884113
7096,D,3,4,810791.7533729905
7157,E,5,5,918412.2910303462
9120,E,2,5,1332004.5464373068
2508,A,2,1,237513.4438399999
1871,C,1,3,259621.0027849416
1863,A,1,1,271076.0766515323
4055,E,1,5,531647.1247996921
6133,B,4,2,867414.5583438445
3682,B,5,2,449375.81872385915
6278,A,4,1,1081795.0731740866
6448,B,1,2,527101.2690410635
1613,E,1,5,311246.8710071623
2872,D,2,4,225084.17022578864
8723,E,4,5,1206913.8786664465
8189,D,4,4,1284810.9722140704
6386,B,5,2,1004718.9562783929
7942,C,4,3,1254700.145547016
9759,C,5,3,1048806.0265196043
1244,E,3,5,252372.23155846147
1020,E,5,5,429746.0996110598
9585,B,1,2,603164.3195700502
6767,C,3,3,541379.4997672199
4515,C,2,3,469947.6643565811
2910,E,2,5,620342.7933799651
9481,C,2,3,846532.9352061471
6882,E,1,5,1149581.5541756747
9552,A,2,1,1073201.7274230479
9076,C,5,3,1048740.3783525082
2622,D,1,4,424133.22443929676
5314,B,4,2,598219.6496822453
3453,E,1,5,693474.2835892988
3015,C,1,3,396650.33953205746
3800,C,4,3,620757.3405626751
9772,E,5,5,1330697.8338206501
7752,D,3,4,1271385.0209842713
8453,C,4,3,1269291.2641161033
3853,A,1,1,349181.6261822794
3236,B,2,2,481623.3430235519
5176,E,4,5,914972.3292285952
3155,C,4,3,591209.873350245
6698,B,3,2,937286.3550680568
7829,E,1,5,1266664.829039631
9537,E,2,5,1525603.5931203715
2886,E,2,5,638814.2497292091
7471,D,3,4,1311729.2875554347
9746,A,2,1,943851.9430690944
4770,E,5,5,831202.4868062375
9391,D,4,4,786782.7333881763
3940,E,4,5,681553.0861829418
4490,E,2,5,813249.9826976926
8899,D,2,4,1396303.2404118986
1306,A,2,1,163277.701252087
4075,B,4,2,484563.65302862064
2656,C,2,3,523534.365676307
8244,E,5,5,1144760.3320146261
7611,A,5,1,681339.4581177352
7322,C,4,3,614270.0097868592
3692,E,1,5,609658.332162027
2764,C,1,3,231062.0325449488
1275,D,1,4,279659.31975943805
6271,A,5,1,857491.410043637
8331,A,3,1,936194.357993438
6025,B,1,2,626063.3107890389
5050,B,3,2,356077.2928478926
9080,C,4,3,1483269.945580673
4460,D,5,4,525471.0229843913
4835,C,1,3,412307.40824529657
5278,E,5,5,887992.3512113781
2844,A,4,1,521404.10734287504
1071,C,5,3,267161.29837414797
8386,C,2,3,819754.6300447148
7862,A,1,1,589655.6299902778
8340,A,5,1,1164435.578770008
8635,B,5,2,782650.8620397326
2043,B,5,2,255548.68610340534
4042,A,4,1,745518.8484505569
1814,C,1,3,407664.6339373229
6622,E,1,5,778847.7897322257
8332,C,2,3,1180006.403421886
1309,E,2,5,361016.02175367845
7661,A,5,1,601366.095487648
5227,E,1,5,613028.9844573439
2877,B,1,2,357285.92389045947
3486,A,5,1,233652.1210356187
7886,D,3,4,991149.5963037645
5835,E,1,5,542284.0694334055
1794,E,5,5,617006.1177295233
7786,D,5,4,1257570.6981574842
5014,D,3,4,856905.160747011
8392,A,2,1,1289476.8986910926
6353,C,5,3,788037.377375179
4407,D,1,4,460418.62758702587
1974,E,2,5,443120.24568151915
5237,D,2,4,621712.6540542704
8248,A,2,1,894654.316372459
5369,A,5,1,373998.40228471125
9050,E,1,5,1137143.7597865073
1464,E,3,5,305434.65938637836
6327,E,4,5,924168.8382225551
6415,C,4,3,1010536.1089677818
9115,E,2,5,1267024.2864113275
1287,A,4,1,189014.69308332453
4195,A,4,1,487920.97532251565
2992,D,5,4,741485.694231491
8450,E,3,5,925889.113155697
3925,C,4,3,588133.0634730099
2120,B,3,2,236155.85602591283
6310,D,4,4,754690.7938304459
1446,C,2,3,196674.62091540266
7627,E,2,5,1068076.2325888518
3896,C,3,3,665322.9228672552
1721,B,3,2,275877.75632483617
3163,C,3,3,521586.48298241146
4980,B,3,2,851701.8327005331
5502,B,1,2,492678.55538403505
2725,B,2,2,344022.6368587434
9885,C,4,3,1267929.9789961516
4413,E,1,5,719044.7750347859
1494,A,3,1,123594.26385066958
1947,A,4,1,270747.9577168236
1022,C,2,3,131013.74635704301
2128,E,3,5,404903.77293911326
1557,A,5,1,306247.188913969
4730,B,3,2,489323.50737453223
6341,C,4,3,1018358.6441491854
7998,C,2,3,1015792.1728947135
8182,D,3,4,655396.2435468779
8034,D,2,4,1186124.8930579317
2656,D,1,4,619478.560767823
5173,E,5,5,672610.1211620952
6441,C,1,3,622990.7992584058
9998,D,5,4,1592665.1135402299
4312,C,1,3,311405.0785629031
9645,B,2,2,1467600.9134471193
3324,D,2,4,421384.991552841
6595,C,1,3,740462.6120867607
6984,E,4,5,732286.3269213835
3511,E,1,5,447019.24881521624
1362,E,3,5,266636.8487293519
4454,D,4,4,665007.4705984624
3798,E,2,5,341061.628831282
5620,A,1,1,770670.0204480136
4255,B,4,2,685357.8826768823
2217,C,3,3,484045.83047150227
2485,A,5,1,268597.9635465486
6349,D,2,4,812353.9329347315
8195,C,4,3,1344699.739450787
